GENE	BFH12_S130	BH09_S83	BFH35_S153	CP1	SWESTP30	CP5	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	SWE41a	IRL69_2	SWE41a_1	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	ESP75	SWESTP53	BFH15_S133	AHMA4	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	FIN25_1	BFH6_S125	ESP75_2	SWESTP33	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH06_S81	BSE79_S120	SWESTP31	BH34A_S98	ASMA1	DEU27_1	BH20_S88	BFH17_S135	BH31_S95	DEU27	BH11_S85	BFH36_S154	ESP75_1	BH22_S89	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	IRL69	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	AHMA5	BFH38B_S157	BH33_S97	BH32_S96	BFH13_S131	AHMA2	BFH4_S124	AHMA3	BFH10_S128	BFH39_S158	CP7	JTH	BFH19_S137	CP6	BH37_S102	FH8_S169	Seafield	SWE41a_2	BH04_S79	CP8	BH25_S91	SWE41	BH01_S76	BFH23_S141	BH58_S113	SWESTP49	ASMA3	CP4	FIN25	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	SWESTP57	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	IRL69_1	FH7_S168	BFH16_S134	DEU27_2	FH4_S165	SWESTP35	BH02_S77	BH29_S93	SWESTP37	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	ASMA2	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	CP3	BH24_S90	FIN25_2	BH34B_S99	AHMA1	BFH38A_S156	BH49_S110	BFH30_S148
1187_IS91_CXMY01000316.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2356_tnpA_JQ319423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2389_tnpA_FKRR01000002.1	0	0	0	0	0	0	0	0	0	0	5	1	3	2	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	7	16	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	81	0	3	0	0	0	0	6	2	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	18	0	0	0	0	0	0	5	0	3	0	0	7
2689_tnpA_KX470419.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	1	1	1	28	0	2	0	0	2	0	0	0	0	500	0	0	7	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	1	15	0	1	1	0	0	0	0	0	0	1	1	4
292_tnpA_FKRS01000031.1	0	0	0	6	0	5	0	1	0	0	7	3	1	1	0	0	0	5	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	4	0	1	0	0	0	7	7	0	0	0	0	0	5	0	0	0	0	0	6	0	0	0	58	1	4	0	0	1	0	6	1	0	0	0	6	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	6	0	32	0	0	4
394_tnpA_KT862781.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
527_tnpA_CDAB01000007.1	0	0	1	4	12	0	5	1	0	6	0	1	0	3	0	32	0	0	0	0	0	2	10	2	0	1	1	0	0	5	3	0	0	0	0	0	10	0	0	7	0	0	0	0	0	0	0	1	1	0	0	0	1	10	1	4	1	0	0	0	0	1	5	0	1	0	4	1	1	1	12	0	4	1	1	2	0	0	5	5	0	0	4	0	1	0	0	0	0	0	0	5	19	1	2	0	0	9	0	4	2	5	0	0	7	0	6	0	32	2	1	0	0	13	8	0	0	7	0	0	0	0	0	0	5	1	23	0	1	1	0	2	0	0	0	0	2
805_tnpA_FMRQ01000002.1	0	0	0	0	0	0	0	0	0	0	4	2	4	1	0	0	0	2	0	0	2	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	9	2	0	0	0	0	0	9	0	0	0	0	1	1	0	0	0	76	0	7	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	2	0	0	0	0	7
923_tnpA_FMOA01000003.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2123_IS91_MQUF01000021.1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	27	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1012_IS91_CP018684.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0
1815_int3_CP009612.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2255_tnpA1_HE572590.1	0	0	1	0	4	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	17	3	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	23	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
2656_IS91_HG983279.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2765_tnpA2_HE572590.1	0	0	4	0	7	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	16	3	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	10	0	1	1	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	1	0
1193_tnpA_JX424614.1	0	555	87	313	24	77	3	2	4	9	26	5	15	37	5	74	612	44	0	6	31	9	865	10	30	5	12	1	7	13	40	3	4	4	3	0	124	8	3	10	7	0	6	7	3	10	13	5	32	15	4	1	10	37	14	57	35	3	0	95	12	3	15	6	20	3	8	0	59	12	39	1	160	105	58	1440	41	1	671	26	6	0	128	1	57	16	1	6	0	0	12	61	2	0	5	1	0	7	0	81	51	3	1	3	0	2	41	0	44	9	1290	2	5	38	7	1171	14	10	6	3	4	9	4	4	6	197	51	0	1	10	0	60	16	77	19	4	221
2658_IS91_KX957971.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449_tnpA_CDAD01000027.1	1	3	4	22	30	406	13	1	0	10	7	9	12	2	0	39	2	3	8	4	1	2	4	12	3	2	2	1	13	27	1	0	2	0	1	0	21	1	0	11	2	1	3	0	0	5	5	0	2	12	0	3	0	14	1	6	32	1	0	0	0	3	2	3	2	0	5	1	1	5	3	0	5	20	4	3	27	0	23	26	7	5	103	0	13	2	0	0	10	3	55	29	17	0	1	0	23	71	0	6	1	5	0	0	4	0	8	0	110	18	8	0	0	24	24	0	8	20	0	0	1	2	0	3	36	3	138	1	2	46	0	17	1	3	0	3	8
1817_tnpA_AE014299.2	0	2	5	0	3	1	14	59	20	1105	0	0	0	137	1	0	2	0	6	8	0	152	1481	56	484	2	0	110	0	1	1	0	232	7	5	5	1	5	1	0	34	0	0	3	2	75	0	11	5	1	2	242	3	0	150	258	0	1	404	732	14	335	12	0	11	31	31	1	0	0	0	5	1	0	17	5	0	222	0	0	0	3	0	2	0	7	686	509	0	1	0	0	7	0	5	2	3	2	4	1628	34	160	4	2	261	2	3	5	45	0	0	3	0	4	1	3131	883	6	5	751	8	204	2482	403	0	1339	6	4	4	0	1	0	31	0	5	470	269
1536_tnpA_EF151283.1	0	0	0	1	0	7	2	0	0	0	7	2	1	1	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	2	0	1	0	1	2	0	0	0	0	9	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	1	1	4	0	0	6	0	0	0	4	3	0	8	1	1	0	1	3	1	0	0	1	2	0	0	2	0	0	0	0	3	0	0	0	1	0	0	0	2	0	1	0	3	0	0	9	0	13	0	0	2	0	2	0	1	0	1	1
412_tnpA_FN806773.1	1	1	3	48	17	2299	27	3	0	21	25	20	27	0	0	71	1	27	3	9	2	2	2	11	0	1	5	1	29	35	0	0	0	0	3	0	55	0	0	19	0	0	8	0	1	0	8	0	0	32	0	1	2	41	3	14	69	0	0	0	1	4	13	6	14	0	1	11	3	3	7	2	15	50	21	1	39	1	7	26	14	0	47	0	22	1	0	0	9	2	55	26	2	0	0	0	1	39	0	3	1	2	0	2	3	0	1	0	45	37	8	0	3	25	10	0	0	10	0	0	4	3	0	1	13	11	138	11	4	41	0	20	0	10	16	5	3
702_tnpA_DQ517526.1	38	249	562	206	12	285	25	148	95	259	11	8	6	291	17	15	275	30	0	6	332	56	641	36	130	57	2	54	30	19	6	4	55	10	16	1	234	7	1	8	52	1	6	3	7	57	6	4	178	36	6	58	19	24	73	235	28	10	200	98	8	89	107	67	143	24	36	10	383	12	336	10	342	227	149	1579	381	49	42	25	7	0	216	12	12	13	139	226	0	1	49	17	7	1	64	33	2	16	0	440	75	176	15	41	61	2	25	5	214	12	52	22	4	52	3	576	138	7	40	342	17	93	224	91	14	432	56	20	41	265	2	19	45	251	194	197	515
2789_tnpA5_HG916853.1	0	14	18	44	8	32	5	1	0	4	3	3	2	2	0	0	34	0	75	0	25	0	0	1	0	6	0	0	3	0	0	0	0	0	8	0	12	0	0	3	0	221	2	0	0	0	2	0	5	14	0	0	0	1	0	0	3	3	0	0	0	0	0	204	0	0	2	1	19	0	62	0	0	31	10	2	21	0	13	4	0	0	33	0	7	1	0	0	0	7	127	0	1	0	0	0	13	15	0	0	0	1	0	0	1	0	1	0	1	1	5	0	3	4	5	1	1	4	0	0	0	11	1	2	7	2	33	0	0	14	0	4	0	105	1	1	0
2363_tnpA1_AJ245436.1	1	0	0	29	66	10	0	0	0	0	4	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	13	0	0	43	0	0	7	0	31	0	0	0	0	0	31	2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	82	0	0	2	0	0	0	0	13	1	0	17	0	0	0	0	0	0	1	0	0	0	0	13	0	0	0	9	0	0	0
1850_ISRj1_X02581	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0
371_tnpA_JF729197.1	5	3	750	78	14	625	5	13	6	49	13	9	1	150	11	14	100	15	2	6	180	25	324	20	59	20	2	7	33	23	5	1	104	3	2	0	55	3	0	21	10	0	4	1	1	12	2	1	346	24	2	34	9	62	101	139	32	5	62	43	9	22	58	51	192	4	18	6	244	8	793	1	207	81	153	1436	274	14	17	89	2	0	111	3	12	65	220	71	5	4	14	9	0	1	5	11	1	15	0	161	73	162	5	7	27	0	80	7	94	19	22	12	0	894	25	425	94	19	8	114	5	17	209	18	5	311	27	4	1	19	1	7	11	200	199	52	176
1039_int2_LN907827.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1381_IS91_APLF01000054.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268_tnpA_KM396300.1	28	532	617	34	90	14	10	49	13	238	53	22	23	132	4	22	310	304	10	30	172	119	193	235	154	11	7	42	229	90	20	0	48	2	4	0	43	33	1	63	33	1	59	1	2	43	144	1	212	221	3	67	57	15	51	196	96	128	53	20	87	85	279	2	329	7	29	14	195	4	45	10	851	23	91	1083	3	55	20	60	7	1	8	6	161	14	130	69	2	2	91	102	7	0	56	12	2	78	3	464	29	79	9	16	86	0	4	3	118	58	5	45	32	126	91	156	142	99	63	99	30	120	154	95	40	622	29	12	66	0	1	100	54	99	357	193	296
801_tniA_KF040452.1	0	0	5	4	15	2	0	0	2	8	6	0	7	2	0	1	0	11	3	77	6	0	1	0	2	3	0	0	0	12	0	0	6	42	325	0	3	0	0	13	0	1	0	0	8	1	0	0	2	0	0	1	0	0	1	4	0	0	19	2	0	4	1	7	22	0	6	0	5	0	22	0	1	0	2	14	1	0	1	13	0	0	1	0	2	0	18	33	0	1	1	2	0	0	9	0	3	5	0	8	6	3	2	4	1	1	2	0	5	1	0	1	0	1	26	0	1	23	1	32	0	0	4	1	0	1	1	1	1	2	0	2	3	11	21	3	0
1076_int2_CP003889.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1726_tnpA_JN695267.1	0	0	0	1	12	4	0	0	6	2	1	1	1	0	0	19	0	0	0	0	0	4	0	0	0	0	0	0	2	7	2	0	0	3	1	0	1	0	0	14	0	0	0	0	0	0	2	0	1	0	0	0	0	0	6	0	2	0	0	1	0	0	1	0	5	0	0	0	1	0	6	0	1	1	1	7	2	0	1	5	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	0	0	0	3	1	15	0	1	12	13	0	0	13	0	0	0	1	0	0	0	0	4	0	2	4	0	1	0	1	7	0	0
739_tnpA_FQ482074.1	0	0	248	70	2	18	1	1	2	11	6	4	8	186	0	4	1	29	1	1	174	12	110	1	10	4	1	15	16	6	6	1	1	1	0	1	65	1	1	12	0	0	3	0	0	1	6	1	7	8	1	2	2	17	17	340	17	1	0	44	1	3	45	9	27	1	0	0	318	0	59	2	197	19	86	569	6	2	90	40	1	0	15	37	39	2	3	2	0	0	6	15	1	1	1	0	0	2	1	9	10	178	6	0	1	0	34	2	21	10	172	25	0	116	3	82	7	16	7	2	2	2	4	1	4	22	3	1	0	3	0	22	7	255	30	5	586
783_IS91_MSJV01000504.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2293_IS91_CP018091.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
622_tnpA_EU886978.1	1	3	9	0	4	0	1	6	3	10	0	0	0	16	2	0	0	0	0	14	1	8	2	6	3	23	0	2	0	0	13	0	12	14	0	0	0	0	0	1	3	0	0	0	3	5	0	0	20	0	0	10	1	1	71	4	0	2	5	12	1	55	6	1	13	0	11	4	0	1	2	0	3	0	2	151	0	7	2	0	0	0	0	0	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	2	37	33	0	0	8	0	0	1	177	0	8	3	0	0	1	2	4	1	2	1	0	2	15	12	0	16	4	1	0	0	0	0	1	0	4	2	13
1243_IS91_LN554846.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1743_IS91_CR378668.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1008_tnpA_CP002881.1	2	6	8	4	17	10	21	3	0	28	1	1	0	38	0	1	14	0	0	12	6	23	0	2	3	1	0	2	0	8	43	0	41	10	0	0	3	1	1	20	0	0	0	0	5	2	0	2	100	2	0	2	0	2	150	1	1	1	8	24	1	5	5	0	8	0	9	32	7	0	44	0	12	1	7	9	7	13	4	12	2	0	7	0	3	6	1	0	0	0	3	1	1	0	61	0	1	3	1	1	31	6	1	1	0	0	1	1	5	2	6	2	0	0	10	2	11	12	4	1	0	5	49	5	1	0	17	7	0	2	1	4	1	2	12	4	0
1053_IS91_MOXO01000337.1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
105_rep21_3_pS0385-3_AM990995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
1229_tnpA_AY545598.5	0	0	16	3	0	3	0	1	0	0	2	0	0	37	0	0	0	8	0	0	0	0	55	2	2	0	3	1	0	2	0	0	0	0	0	1	17	1	0	1	0	0	0	0	0	1	0	1	3	0	2	1	3	3	2	14	2	0	0	28	1	0	3	2	1	0	0	0	0	2	0	0	65	5	13	2	3	0	3	3	2	0	26	0	1	5	0	0	0	0	0	6	0	0	0	0	0	3	1	1	7	1	0	0	0	0	12	1	2	1	10	0	0	1	0	101	3	0	4	0	2	0	0	0	1	9	18	0	0	2	0	7	0	1	0	3	110
1438_IS91_MQRH01000036.1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1552_tnpA_CP002881.1	4	37	76	86	69	115	202	12	6	245	25	1	16	49	4	24	162	8	4	95	36	562	9	60	73	12	0	20	5	31	790	6	536	103	12	4	20	9	2	73	17	0	28	2	2	28	11	1	692	15	1	17	4	5	2684	17	5	12	180	360	51	71	11	26	123	1	97	185	40	4	328	1	24	23	29	70	455	190	20	40	6	5	228	1	50	74	8	21	8	2	63	11	9	9	497	8	6	41	2	14	376	61	16	12	6	0	33	6	34	5	39	12	7	11	51	15	145	23	12	9	0	78	375	79	4	7	147	22	10	45	3	10	19	14	149	76	17
