GENE	BFH12_S130	BH09_S83	BFH35_S153	CP1	SWESTP30	CP5	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	SWE41a	IRL69_2	SWE41a_1	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	ESP75	SWESTP53	BFH15_S133	AHMA4	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	FIN25_1	BFH6_S125	ESP75_2	SWESTP33	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH06_S81	BSE79_S120	SWESTP31	BH34A_S98	ASMA1	DEU27_1	BH20_S88	BFH17_S135	BH31_S95	DEU27	BH11_S85	BFH36_S154	ESP75_1	BH22_S89	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	IRL69	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	AHMA5	BFH38B_S157	BH33_S97	BH32_S96	BFH13_S131	AHMA2	BFH4_S124	AHMA3	BFH10_S128	BFH39_S158	CP7	JTH	BFH19_S137	CP6	BH37_S102	FH8_S169	Seafield	SWE41a_2	BH04_S79	CP8	BH25_S91	SWE41	BH01_S76	BFH23_S141	BH58_S113	SWESTP49	ASMA3	CP4	FIN25	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	SWESTP57	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	IRL69_1	FH7_S168	BFH16_S134	DEU27_2	FH4_S165	SWESTP35	BH02_S77	BH29_S93	SWESTP37	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	ASMA2	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	CP3	BH24_S90	FIN25_2	BH34B_S99	AHMA1	BFH38A_S156	BH49_S110	BFH30_S148
catA3_1_X07848	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	22
cat_1_M11587	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
cat_5_U35036	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	28	0	1	0	0	0	1	0	18	1	3	0	13	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	25	6	4
cat86_1_K00544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cat_2_M35190	30	0	0	35	8	2	0	58	3	349	17	0	4	12	12	15	2	3	0	2	69	8	6	207	66	30	1	18	12	6	24	3	7	0	14	0	37	99	1	7	178	10	2	29	1	82	3	3	4	9	8	86	4	3	1	48	3	40	10	2	18	130	67	12	22	35	20	6	8	5	266	8	63	77	48	1	6	109	36	4	4	0	8	1	16	0	1	7	0	21	6	5	21	0	77	9	0	9	1	83	6	3	5	26	77	1	2	0	81	4	13	44	0	8	16	0	73	11	237	11	2	17	3	132	50	3	2	3	231	19	1436	10	202	11	24	49	105
cat_3_S48276	0	0	39	2	0	0	0	4	0	7	0	0	0	0	0	1	0	0	0	0	2	0	3	4	0	0	0	0	0	0	0	0	2	1	0	0	0	87	1	0	4	0	0	0	0	6	0	0	5	0	0	0	9	0	0	0	1	1	7	0	0	3	3	0	0	2	1	0	1	0	22	20	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	4	0	0	0	1	2	0	0	1	0	0	1	0	3	0	0	4	0	0	0	0	0	0	4	17	5	0	0	0	0	0	1	1	71	0	0	0	6	0	3	4	4
cat(pC221)_1_X02529	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	31	0	0	0	1	0	2	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	85	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0
cat(pC233)_1_AY355285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cat(pC194)_1_NC_002013	0	0	0	0	0	2	0	1	0	1	4	0	0	3	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	21	0	0	0	0	0	0	35	0	20	0	0	0	0	0	0	0	213	1	0	0	2	1	0	0	1	0	1	0	25	0	0	0	0	1	3	17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	7	1	0	0	0	0	0	21	0	0	25	6	30
catS_1_X74948	0	0	0	17	4	3	0	1	0	3	2	0	1	0	0	2	0	0	0	0	3	0	0	4	0	0	0	0	2	0	0	0	0	0	1	0	3	0	1	2	1	0	1	0	1	1	2	0	0	2	0	0	2	0	1	3	1	0	0	0	0	0	3	0	2	0	0	0	9	0	68	0	5	6	18	0	3	0	19	0	0	0	6	0	6	0	0	0	0	0	4	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	5	2	14	1	0	0	2	0	1	0	2	0	0	0	0	0	0	0	2	1	1	7	1	1	0	16	0	0	2
catP_1_U15027	5	0	0	0	9	0	0	8	0	0	0	0	0	9	1	1	0	0	0	0	0	0	6	6	6	2	0	3	0	2	4	0	0	0	0	1	1	1	1	5	6	0	0	96	0	5	0	0	1	1	2	0	5	0	1	26	3	3	0	0	3	1	63	3	7	2	1	0	6	1	1	5	41	3	4	2	0	1	8	0	0	1	4	36	2	0	0	0	0	0	1	1	0	0	1	4	0	4	0	1	5	1	0	11	0	0	0	0	18	0	0	7	0	0	0	0	6	0	15	0	0	1	1	1	0	0	0	2	4	1	3	2	11	3	9	5	18
cmlA1_1_M64556	132	11	1682	1	1	2	46	125	448	1867	1	0	1	1266	304	4	20	7	0	344	69	2319	2877	216	681	190	1	352	11	3	214	32	807	94	41	8	202	28	5	6	190	0	6	13	196	193	2	9	349	12	10	453	32	7	1589	759	4	139	4506	965	824	636	354	1	420	85	292	152	135	26	240	57	609	4	95	477	35	307	3	0	0	11	1	8	0	338	1792	5902	0	1	0	3	36	3	853	226	0	7	6	2294	394	640	75	130	450	3	5	17	809	0	5	143	1	7	5	2802	1167	9	127	6596	40	634	4039	597	3	3195	18	33	398	2	4	3	216	38	484	1000	920
cmlA1_2_AB212941	89	6	527	0	7	0	19	102	502	728	0	0	1	455	41	1	32	0	0	180	17	774	1301	57	306	155	1	188	4	2	168	34	598	91	20	6	990	7	3	2	48	0	0	0	130	84	2	7	110	8	3	149	21	0	1194	337	0	98	1611	491	201	210	153	0	197	24	186	45	32	23	52	46	204	0	26	340	11	161	1	0	0	2	0	4	0	122	427	1987	0	0	1	6	6	3	186	174	0	8	3	869	277	778	21	133	162	2	6	8	1414	0	8	218	0	4	2	1316	503	0	35	2370	21	191	1832	188	3	759	24	11	377	0	4	4	72	7	238	460	453
cml_1_M22614	13	1	171	0	1	1	10	14	64	195	0	0	0	128	24	0	6	2	0	34	4	178	312	10	74	17	0	35	0	0	22	2	103	11	5	2	78	0	0	1	22	0	1	0	24	22	2	3	17	2	0	39	5	0	187	86	0	11	438	102	80	56	43	0	42	7	45	14	23	2	18	8	50	0	16	60	2	41	1	1	0	0	0	0	0	31	155	501	0	0	0	3	2	0	88	26	0	1	0	277	52	105	6	16	37	1	2	3	190	0	0	18	1	1	0	296	129	0	9	609	3	64	393	54	0	345	4	5	42	0	0	0	9	4	73	113	92
cmlV_1_U09991	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
floR_1_AF071555	214	4	76	56	2	42	21	114	8	186	1	2	1	107	147	11	48	1	0	280	15	188	11	30	111	164	0	140	12	0	8	0	23	17	38	1	13	13	1	3	100	0	2	0	33	52	1	1	114	7	0	29	7	0	201	91	3	28	13	9	50	148	95	45	131	16	134	39	15	9	20	27	268	104	7	81	26	72	12	1	1	1	53	3	5	8	107	8	0	0	30	1	4	0	68	35	0	19	2	121	96	257	1	20	32	0	3	3	180	5	10	106	0	12	2	76	115	1	46	3	8	78	27	71	0	23	24	10	55	22	1	1	132	27	143	119	60
floR_2_AF118107	162	4	132	109	3	71	42	139	9	245	2	5	0	285	151	24	58	4	0	281	22	170	13	50	132	207	1	146	18	2	21	0	36	24	51	1	43	15	0	10	91	0	1	1	64	57	5	1	256	8	0	33	12	1	391	160	3	45	10	9	75	162	111	79	181	26	194	29	27	8	39	31	336	303	16	144	40	60	21	4	4	1	110	1	2	15	178	7	0	0	53	4	0	0	76	39	0	22	0	176	145	463	1	19	27	0	0	2	371	5	16	113	1	18	2	132	149	0	56	6	5	80	42	84	0	71	52	18	44	49	1	6	97	64	226	171	100
fexA_1_AJ549214	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
fexA_2_AM408573	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pexA_1_HM537013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
catA1_1_V00622	0	1	51	74	0	7	3	19	0	48	0	0	0	10	1	0	1	4	2	1	49	38	32	22	34	13	2	1	1	0	36	0	12	4	2	0	2	0	1	0	19	10	0	0	1	15	1	0	79	0	4	3	59	33	24	57	4	5	6	14	8	14	37	3	73	10	19	1	58	2	20	2	37	13	3	1216	7	4	1	0	1	0	5	13	0	2	87	19	0	33	4	1	0	0	0	3	0	0	1	35	11	37	3	9	12	1	0	1	32	1	2	0	0	1	1	85	56	0	5	20	35	219	37	11	83	911	3	1	2	1	0	0	16	45	81	20	59
catA2_1_X53796	0	0	83	56	0	0	1	0	0	2	1	0	0	7	0	0	0	0	0	3	6	3	797	1	21	4	0	1	0	0	1	0	1	3	0	0	6	0	0	0	5	0	0	0	5	3	0	0	15	0	0	1	2	3	8	9	0	0	2	13	0	2	3	1	5	0	7	0	30	0	7	0	62	0	1	28	2	0	2	1	0	0	1	0	0	0	6	4	0	0	0	0	0	0	0	0	0	4	0	37	2	2	0	1	0	0	0	0	3	0	3	3	0	7	0	64	23	0	1	2	3	5	1	2	0	24	0	0	5	2	0	0	5	17	3	68	25
cat_4_AY238971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
catQ_1_M55620	71	2	34	20	61	0	5	72	7	714	6	1	0	215	14	1	0	4	0	31	24	412	42	321	203	39	3	53	12	50	28	1	110	6	2	2	6	25	2	40	147	0	7	1	6	118	5	0	4	23	0	80	22	1	23	499	1	147	142	4	19	290	352	1	156	58	20	12	26	26	81	66	752	0	5	148	1	117	0	1	0	1	1	2	20	2	5	149	0	1	0	9	4	1	29	52	0	8	4	153	22	85	12	56	77	0	0	1	149	0	0	484	0	2	50	14	252	39	176	136	31	218	20	200	7	64	5	11	549	0	0	14	159	7	186	223	356
cmrA_1_Z12001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cmx_1_U85507	5	4	6	11	8	6	39	24	4	99	7	1	0	21	1	1	129	1	0	69	2	12	1	16	12	60	2	8	4	6	7	0	11	35	16	0	34	8	0	2	11	0	4	0	18	6	0	1	4	1	0	13	6	0	33	43	5	4	40	1	12	15	35	0	58	4	137	28	0	19	12	6	60	3	23	11	4	5	0	2	1	0	175	1	4	12	15	30	17	0	16	3	5	0	19	4	2	69	1	30	56	67	0	4	25	1	1	1	118	2	1	17	1	9	2	4	30	0	9	13	6	47	3	9	13	23	200	2	7	8	0	8	19	1	67	172	44
cfr(B)_1_KM359439	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cfr(B)_2_KM359438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cfr(C)_1_KX686749	0	1	0	1	1	0	0	0	0	0	2	0	3	0	0	3	0	3	0	0	0	0	0	1	1	3	0	0	1	0	0	0	0	1	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	2	0	7	0	2	3	3	3	3	0	1	0	0	0	0	129	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	0	0	1	1	0	0	1	5	1	0	0	0	0	0	0	1	0	0	0	0	0	2	4	1	0	11
cfr(C)_2_CANB01000378	4	0	1	5	1	0	0	2	0	0	11	0	4	1	0	3	1	1	0	0	0	0	1	0	0	23	0	0	1	0	0	0	0	1	0	0	12	0	0	2	2	0	0	4	0	0	2	1	0	1	0	0	0	0	0	12	2	0	0	0	1	0	4	0	2	1	0	1	6	1	9	1	11	15	5	16	13	0	7	1	2	0	3	485	15	0	0	0	0	0	2	0	1	0	0	6	0	3	0	2	0	0	0	1	0	1	0	0	1	0	4	0	3	1	8	0	0	2	9	4	0	0	0	0	1	1	1	0	0	2	0	1	2	7	1	2	38
cmlB1_1_AM296481	41	6	110	289	0	253	11	6	9	89	4	0	0	240	49	0	19	1	0	34	85	39	20	24	12	143	1	36	1	1	18	1	49	41	80	0	65	4	2	6	12	1	0	1	62	4	3	0	187	1	4	37	1	5	155	157	0	21	2	5	6	10	113	105	567	5	178	5	50	1	13	48	220	419	163	2692	1318	17	1	10	0	0	515	1	1	456	17	3	0	0	104	0	0	0	2	16	0	21	0	33	81	668	3	67	34	0	3	6	452	0	0	65	0	1	4	15	24	4	28	1	0	0	29	4	2	1	42	21	4	671	0	1	14	19	553	94	61
fexB_1_JN201336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EstDL136_1_JN242251	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
qnrA1_1_AY070235	0	0	0	6	0	3	0	0	0	0	0	0	0	100	0	0	0	0	0	0	10	0	2	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	5	0	0	1	1	4	0	1	0	17	0	16	0	0	3	2	38	0	0	0	0	0	1	6	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	3	0	0	0	8	0	0	0	1	0	2	2	0	0	0	32	6	4	4
qnrA2_1_AY675584	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
qnrA3_1_DQ058661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
qnrA4_1_DQ058662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
qnrA5_1_DQ058663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
qnrA6_1_DQ151889	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
qnrA7_1_GQ463707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
qnrA8_1_KY554783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
qnrB1_1_DQ351241	0	143	23	0	0	4	0	0	0	1	0	0	0	0	0	0	22	0	0	0	0	3	14	0	4	1	0	0	0	0	0	0	9	1	1	0	64	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	4	12	0	1	0	1	0	0	3	0	1	1	1	0	0	0	2	0	20	0	0	405	0	0	0	0	0	0	0	0	0	1	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	6	0	0	0	0	3	0	9	2	0	2	0	0	0	34	0	0	22	1	0	1	0	0	0	1	1	3	2	38
qnrB2_1_DQ351242	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	5
qnrB3_1_DQ303920	0	7	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	17	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1
qnrB4_1_DQ303921	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	1	0	2	1	1	1	0	0	0	76	1	0	0	0	0	0	3	0	0	0	0
