"AHMA1"	"AHMA2"	"AHMA3"	"AHMA4"	"AHMA5"	"ASMA1"	"ASMA2"	"ASMA3"	"BFH1_S123"	"BFH10_S128"	"BFH11_S129"	"BFH12_S130"	"BFH13_S131"	"BFH14_S132"	"BFH15_S133"	"BFH16_S134"	"BFH17_S135"	"BFH18_S136"	"BFH19_S137"	"BFH20_S138"	"BFH21_S139"	"BFH22_S140"	"BFH23_S141"	"BFH24_S142"	"BFH25_S143"	"BFH26_S144"	"BFH27_S145"	"BFH28_S146"	"BFH29_S147"	"BFH30_S148"	"BFH31_S149"	"BFH32_S150"	"BFH33_S151"	"BFH34_S152"	"BFH35_S153"	"BFH36_S154"	"BFH37_S155"	"BFH38A_S156"	"BFH38B_S157"	"BFH39_S158"	"BFH4_S124"	"BFH40_S159"	"BFH41_S160"	"BFH42_S161"	"BFH6_S125"	"BFH8_S126"	"BFH9_S127"	"BH01_S76"	"BH02_S77"	"BH03_S78"	"BH04_S79"	"BH05_S80"	"BH06_S81"	"BH07_S82"	"BH09_S83"	"BH10_S84"	"BH11_S85"	"BH13_S86"	"BH14_S87"	"BH20_S88"	"BH22_S89"	"BH24_S90"	"BH25_S91"	"BH27_S92"	"BH29_S93"	"BH30_S94"	"BH31_S95"	"BH32_S96"	"BH33_S97"	"BH34A_S98"	"BH34B_S99"	"BH35_S100"	"BH36_S101"	"BH37_S102"	"BH38_S103"	"BH39_S104"	"BH44_S105"	"BH45_S106"	"BH46_S107"	"BH47_S108"	"BH48_S109"	"BH49_S110"	"BH50_S111"	"BH52_S112"	"BH58_S113"	"BH59_S114"	"BH60_S115"	"BH61_S116"	"BH62_S117"	"BH63_S118"	"BSE100_S122"	"BSE74_S119"	"BSE79_S120"	"BSE93_S121"	"CP1"	"CP3"	"CP4"	"CP5"	"CP6"	"CP7"	"CP8"	"DEU27"	"DEU27_1"	"DEU27_2"	"ESP75"	"ESP75_1"	"ESP75_2"	"FH1_S162"	"FH10_S171"	"FH2_S163"	"FH3_S164"	"FH4_S165"	"FH5_S166"	"FH6_S167"	"FH7_S168"	"FH8_S169"	"FH9_S170"	"FIN25"	"FIN25_1"	"FIN25_2"	"IRL69"	"IRL69_1"	"IRL69_2"	"JTH"	"Seafield"	"SWE41"	"SWE41a"	"SWE41a_1"	"SWE41a_2"	"SWESTP30"	"SWESTP31"	"SWESTP33"	"SWESTP35"	"SWESTP37"	"SWESTP49"	"SWESTP53"	"SWESTP57"
"blaTEM-112_1_AY589493"	8	6	5	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	0	0	0	0	1	1	1	1	0	0	0	9	2	2	1	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	3	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-113_1_AY589494"	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	3	0	0	1	0	6	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-114_1_AY589495"	3	1	2	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	1	0	0	0	2	0	1	1	0	4	2	1	0	2	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-115_1_AF535127"	4	5	8	6	4	0	2	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0	1	0	0	1	0	3	1	0	0	0	14	0	1	1	1	5	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	7	1	1	2	0	0	0	0	0	0	2	0	0	0	1	2	0	1	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0
"blaTEM-116_1_AY425988"	5	8	8	3	5	1	60	3	0	0	0	0	0	0	0	0	0	0	14	1	0	0	2	0	1	3	0	0	0	0	1	0	5	0	9	0	1	1	2	6	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	3	12	5	13	6	3	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0
"blaTEM-120_1_AY243512"	5	2	3	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	2	1	0	0	0	0	0	0	5	0	0	0	0	2	2	5	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	1	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-121_1_AY307374"	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-122_1_AY307100"	7	12	7	9	5	0	3	1	0	0	1	0	0	0	0	1	0	0	57	1	0	0	0	0	0	4	0	10	3	21	5	0	8	2	35	8	14	2	4	13	0	3	1	0	1	0	0	1	15	0	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	1	1	2	0	0	4	9	2	0	1	1	0	0	0	0	0	0	0	0	2	0	0	19	11	3	2	0	0	0	0	0	0	16	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-123_1_AY327539"	4	1	1	5	3	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	2	0	1	1	2	0	0	1	0	6	1	2	1	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	1	2	2	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-124_1_AY327540"	5	6	5	4	1	0	1	0	0	0	0	0	0	1	0	0	1	0	24	1	0	2	2	0	0	4	0	3	2	9	2	0	7	0	17	7	5	1	0	8	0	2	4	0	0	0	1	0	4	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	6	3	0	0	0	0	0	0	0	0	5	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-125_1_AY628176"	1	1	1	6	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-126_1_AY628199"	8	17	9	5	6	0	2	0	0	0	0	0	0	0	0	2	0	0	53	1	0	2	2	0	2	4	0	4	3	21	2	0	9	1	30	7	11	6	2	4	0	4	1	0	1	1	0	1	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	16	2	3	1	0	0	0	0	0	2	9	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-127_1_AY368236"	11	9	9	7	5	1	3	0	0	0	0	0	0	0	0	0	0	0	40	1	0	1	4	0	3	3	0	5	3	16	3	0	3	1	20	13	7	6	2	4	1	0	1	0	0	0	0	0	7	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	1	0	0	1	0	5	4	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	15	5	0	2	0	0	0	0	1	0	14	0	0	0	1	4	0	1	3	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-130_1_AJ866988"	0	0	2	2	5	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	2	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-131_1_AY436361"	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"blaTEM-132_1_AY491682"	6	11	8	2	2	0	2	0	0	0	0	0	0	1	0	0	0	0	27	1	0	1	1	0	3	0	0	2	0	6	3	0	6	0	21	3	3	3	4	7	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	7	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	13	2	0	0	0	0	0	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-133_1_AY528425"	4	4	5	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	2	0	0	0	3	0	0	1	1	0	0	2	0	3	1	3	2	1	3	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1
"blaTEM-134_1_AY574271"	4	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-135_1_GQ896333"	7	8	8	6	1	0	11	0	0	0	0	0	0	0	0	0	0	0	40	2	0	0	4	0	1	4	0	8	2	15	4	0	8	1	17	7	6	4	2	10	0	4	5	0	0	0	0	0	9	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	0	0	1	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	2	0	0	0	0	0	0	7	0	0	0	1	3	0	2	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-136_1_AY826417"	3	5	3	6	5	0	5	0	0	0	0	0	0	0	0	0	0	0	17	1	0	0	1	0	3	0	0	0	2	8	2	1	3	0	11	1	3	1	3	2	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	1	0	0	0	0	5	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	3	0	0	0	0	0	0	0	0	1	0	0	0	0	5	1	2	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0
"blaTEM-137_1_AM286274"	3	1	2	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	1	0	1	0	6	0	0	2	0	4	0	2	1	1	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-138_1_AY853593"	2	6	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-139_1_DQ072853"	2	5	5	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	4	0	2	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-141_1_AY956335"	8	7	10	9	5	0	4	1	0	0	0	0	0	0	0	0	0	0	72	2	0	1	6	0	1	9	1	5	2	28	4	0	10	0	38	8	11	3	3	10	0	3	7	0	0	0	0	3	5	1	0	0	0	0	1	17	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	0	1	1	0	1	0	0	0	0	5	9	1	2	1	0	0	0	0	0	0	0	0	0	4	0	0	18	9	2	3	0	0	0	0	0	0	11	0	0	0	0	7	0	4	2	0	0	0	0	1	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-142_1_DQ388882"	3	3	1	3	3	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-143_1_DQ075245"	9	11	6	4	1	0	7	2	0	0	0	0	0	0	0	0	0	0	48	1	0	0	1	0	3	2	0	3	3	15	3	3	5	1	19	4	9	2	2	8	0	4	2	0	0	0	0	0	5	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	14	4	2	3	0	0	0	0	0	0	13	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-145_1_DQ105528"	5	6	2	4	3	0	1	1	0	0	0	0	0	0	0	0	0	0	25	1	1	1	3	0	1	1	0	4	1	14	3	0	5	0	14	0	4	3	4	5	0	2	1	0	0	0	0	0	5	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	6	3	2	1	0	0	0	0	0	0	14	0	1	0	0	8	0	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-146_1_DQ105529"	7	11	4	4	5	0	8	1	0	0	0	0	0	0	0	0	0	0	8	1	0	0	2	0	0	1	0	1	2	1	1	0	2	0	8	1	4	1	2	2	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	0	0	0	0	0	0	7	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-147_1_DQ279850"	12	10	7	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	19	2	0	0	2	0	0	2	0	5	0	5	3	0	3	0	17	5	1	2	1	10	0	1	3	0	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	3	3	0	2	1	1	0	0	0	0	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-148_1_AM087454"	5	11	10	8	4	0	0	0	0	0	0	0	0	0	0	0	0	1	61	3	0	0	4	0	3	2	0	8	3	18	3	2	10	2	30	6	9	3	5	13	0	3	6	0	0	0	0	0	7	0	0	0	1	0	1	6	0	4	0	0	0	0	1	0	1	0	0	0	0	0	1	1	2	1	1	0	1	1	0	0	5	5	1	1	0	0	1	0	0	0	0	0	0	0	3	0	0	19	3	0	0	0	0	0	0	0	0	16	0	1	0	0	2	0	3	1	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-149_1_DQ369751"	2	3	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-150_1_AM183304"	12	17	6	15	4	1	4	0	0	0	0	0	0	0	0	0	0	0	27	3	0	0	3	0	2	2	1	4	1	4	0	0	5	1	16	4	10	1	1	3	0	3	2	1	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	11	8	3	1	0	0	0	0	0	0	17	0	0	0	0	6	0	1	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-151_1_DQ834729"	2	4	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-152_1_DQ834728"	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	2	1	0	1	0	0	1	0	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-153_1_KC149518"	3	9	7	8	5	1	1	1	0	0	0	0	0	0	0	0	0	0	17	1	0	1	3	0	1	3	0	4	1	5	4	0	3	0	10	1	2	0	2	5	0	3	1	0	0	0	0	0	3	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	2	3	0	1	0	0	0	0	0	0	3	0	0	0	0	4	0	1	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0
"blaTEM-154_1_FJ807656"	5	13	4	14	3	0	6	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	1	0	0	3	0	1	0	5	1	0	0	0	11	3	3	0	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	2	1	0	0	0	0	0	0	0	6	0	1	0	1	5	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0
"blaTEM-155_1_DQ679961"	3	3	3	2	4	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	1	0	0	1	3	0	0	1	0	6	1	4	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-156_1_AM941159"	7	9	3	7	7	1	10	0	0	0	1	0	0	0	0	1	0	0	15	0	0	1	0	0	2	2	0	5	2	4	1	0	6	0	17	2	11	2	1	3	0	2	2	0	0	0	0	0	5	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	6	3	1	0	0	0	0	0	0	7	0	0	0	1	4	0	0	1	0	0	0	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-157_1_DQ909059"	6	14	6	4	5	3	43	3	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	1	0	2	0	5	1	0	0	1	10	1	2	0	0	2	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	5	2	7	4	3	0	0	0	0	0	0	5	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-158_1_EF534736"	4	8	8	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	23	1	0	2	2	0	2	1	0	3	1	7	1	0	8	0	19	4	3	0	2	2	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	4	3	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	3	2	0	0	0	0	0	0	0	7	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-159_1_EF136376"	7	4	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	7	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	5	4	2	0	0	0	0	0	0	0	3	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-160_1_EF136377"	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	1	0	0	1	0	0	1	4	0	0	0	0	2	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-162_1_EF468463"	7	3	7	9	5	4	23	2	0	0	0	0	0	0	0	0	0	0	9	1	0	0	2	0	0	2	0	0	0	4	1	0	5	1	2	3	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	4	3	3	1	0	0	0	0	0	0	3	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0
