"Cluster_name"	"AHMA1"	"AHMA2"	"AHMA3"	"AHMA4"	"AHMA5"	"ASMA1"	"ASMA2"	"ASMA3"	"BFH1_S123"	"BFH10_S128"	"BFH11_S129"	"BFH12_S130"	"BFH13_S131"	"BFH14_S132"	"BFH15_S133"	"BFH16_S134"	"BFH17_S135"	"BFH18_S136"	"BFH19_S137"	"BFH20_S138"	"BFH21_S139"	"BFH22_S140"	"BFH23_S141"	"BFH24_S142"	"BFH25_S143"	"BFH26_S144"	"BFH27_S145"	"BFH28_S146"	"BFH29_S147"	"BFH30_S148"	"BFH31_S149"	"BFH32_S150"	"BFH33_S151"	"BFH34_S152"	"BFH35_S153"	"BFH36_S154"	"BFH37_S155"	"BFH38A_S156"	"BFH38B_S157"	"BFH39_S158"	"BFH4_S124"	"BFH40_S159"	"BFH41_S160"	"BFH42_S161"	"BFH6_S125"	"BFH8_S126"	"BFH9_S127"	"BH01_S76"	"BH02_S77"	"BH03_S78"	"BH04_S79"	"BH05_S80"	"BH06_S81"	"BH07_S82"	"BH09_S83"	"BH10_S84"	"BH11_S85"	"BH13_S86"	"BH14_S87"	"BH20_S88"	"BH22_S89"	"BH24_S90"	"BH25_S91"	"BH27_S92"	"BH29_S93"	"BH30_S94"	"BH31_S95"	"BH32_S96"	"BH33_S97"	"BH34A_S98"	"BH34B_S99"	"BH35_S100"	"BH36_S101"	"BH37_S102"	"BH38_S103"	"BH39_S104"	"BH44_S105"	"BH45_S106"	"BH46_S107"	"BH47_S108"	"BH48_S109"	"BH49_S110"	"BH50_S111"	"BH52_S112"	"BH58_S113"	"BH59_S114"	"BH60_S115"	"BH61_S116"	"BH62_S117"	"BH63_S118"	"BSE100_S122"	"BSE74_S119"	"BSE79_S120"	"BSE93_S121"	"CP1"	"CP3"	"CP4"	"CP5"	"CP6"	"CP7"	"CP8"	"DEU27"	"DEU27_1"	"DEU27_2"	"ESP75"	"ESP75_1"	"ESP75_2"	"FH1_S162"	"FH10_S171"	"FH2_S163"	"FH3_S164"	"FH4_S165"	"FH5_S166"	"FH6_S167"	"FH7_S168"	"FH8_S169"	"FH9_S170"	"FIN25"	"FIN25_1"	"FIN25_2"	"IRL69"	"IRL69_1"	"IRL69_2"	"JTH"	"Seafield"	"SWE41"	"SWE41a"	"SWE41a_1"	"SWE41a_2"	"SWESTP30"	"SWESTP31"	"SWESTP33"	"SWESTP35"	"SWESTP37"	"SWESTP49"	"SWESTP53"	"SWESTP57"
"492"	"fosE_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71473313866132e-05	0	0	8.45538043584192e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000517496806886473	5.56575643057198e-05	0	0	0.0270959881558064	0	0	6.14377037043863e-05	7.95928566961625e-05	0	0	0	0.000229608457940651	0	0	0	0	0
"491"	"fosD_1"	0	0	3.78197921286698e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18492817141466e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.85843388556692e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"490"	"fosC2_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35768945005365e-05	0	0	0	6.99376505845039e-05	0	0	0	0	0	0.00132993432183071	0	4.41551878231232e-05	3.85156084503245e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"489"	"fosC_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"484"	"fosB_3_clust"	0	0	0	0	0	0	9.27462495735329e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"485"	"fosB_5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"478"	"fosA_4"	0	0.00018299322734936	0.00128476058554746	0	0.000530817396747399	0	9.75199535957e-05	0.000158399840695017	0	0	0.000201114119987296	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1575746788882e-05	0	0	0	0.0024380311424989	0.000213078197373947	0	0	0	0	0.000557444857054554	5.66046279943848e-05	0	0	0	0	0	0	0	0	0	0	0	0.000243375446767784	0	0	0	0	0	0	0.000126640154468095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84183367735559e-05	0	0	0	0	0	0	0	0	0	0.00011345426084107	0	5.53861363177973e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.02953683568594e-05	0	0	0	0	0	0	0
"474"	"fomB_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"473"	"fomA_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"476"	"fos_2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"483"	"fosA7_1"	0	0	0.00022530939991548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80929963330049e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146639266072378	0	4.03612108216478e-05	0	0	0	0	0	3.63303257013699e-05	0	0	0	0	0	0.000414488750331221	0	0	0	0	0	0	0	0	0.000119116016834651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111121140876424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000892056732954592	0	0	0.000213688355722565	0	0	0	0	0	0	0	0	0	7.53619809669892e-05	0	0.000101633430719939	0	9.49498458267292e-05	0	0	0	4.99131058203219e-05	0.000192770408690791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"477"	"fosA_2"	0.000228737783322936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65898280278083e-05	0	0	0	0	0	0.000156543519098309	0	0	0	0	0	0	0	0	5.99834227631636e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36721980904803e-05	0	0	0.000138987162640251	0.000112758062201447	0	0	0	0.00077574047954866	0	0.000114013266998342	0.00220110814410013	0	0	0	0	0.000132208360375953	0	0	0	0	9.1944799685716e-05	0	0	0.00026834897075972	8.14073103764718e-05	0.000211799137399877	0.00103452491794336	0.00015526196928636	4.52473797653718e-05	0	0	0	0	0	0.000442816311742683	0.00012818495924301	0.000144155478235799	0	0	0
"500"	"fusB_1_clust"	7.48207702458202e-05	0	0	0	0	0	0.000309876488061103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68834782901931e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71536611051679e-05	0	0	0
"501"	"fusC_1"	0	0	0	0	0	0	0.000124532522901551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.98295980209102e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"682"	"VanHAX_1_clust"	0.00342711845669117	0.000501178229104115	1.82788408446966e-05	0.000157613343695785	4.15369194232717e-05	0.000241948515084194	0	0	1.69609882731727e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08801742320015e-05	1.95669785712933e-05	0	0	0	0	0	0	0	0	0	7.26473380121332e-06	5.50123673696029e-06	0	6.75792863115694e-06	5.89479392853068e-06	1.65115524255942e-05	0	0	0	0	0	0	0	0	0	1.53472927923632e-05	1.98194027706109e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61765013439784e-05	1.48283580484991e-05	1.45435974980441e-05	0	0	0	0	0	0	0	0	0	0	0	2.44573054932331e-05	0	2.45452101293524e-05	0	0	0	0	0	0	0	0	5.78964323804821e-05	0.000168679982746447	3.79732498603805e-05	0.00286044855919763	0.00993045025640997	0.000649353141909572	0.000772048872380451	0	0	0	0	0	0	0.00735470953665893	0	0.00205307716866877	1.7141369341963e-05	0	7.09979687481141e-06	0	0.000245510248860412	0.000307749621386979	0	1.48127410310705e-05	0	0	8.6464570555491e-06	2.62302035735467e-05	0	0.00105000112500121	0	0	0	1.23648281403705e-05	0	0	0	0	0	0	0	0	0
"683"	"VanHAX_PA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"418"	"dldHA2X_1"	0	0	0	0	0	0	1.49019254932755e-05	0	0	3.14732634626884e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9351753941192e-05	1.72059849119154e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"684"	"VanHBX_1_clust"	0.00410885707442006	0.000916440190361811	0.00109063750373356	0.00224161199922895	0.000103842298558179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08105300092674e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.26473380121332e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78318984386772e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144741080951205	8.87789382876039e-05	1.62742499401631e-05	7.80122334326627e-05	2.6271032424365e-05	0.00103000843199449	0.000336068332683255	0	0	0	0	1.68993648856547e-05	1.83680752356362e-05	0.00204205818852669	0	0.000783302534231057	5.14241080258891e-05	7.70306574313511e-06	0	0	3.92816398176658e-05	4.04933712351288e-05	0.00059428299756344	0	0	1.56576801648172e-05	8.6464570555491e-06	0	0	0.00255000273214578	1.66756238589109e-05	7.28956636035909e-06	9.25454017825566e-05	4.94593125614819e-05	0	2.20026929724577e-05	5.18571095865738e-05	0	6.19536051577261e-05	0	0	0	0
"677"	"VanC1XY_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57126794936411e-05	0	0	0	0	0	1.47902517565921e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"678"	"VanC3XY_1_clust"	4.56172217453149e-05	0	9.79304111839786e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08364354623561e-05	0	1.11378395151597e-05	0	0	0	0	0	0	8.84200010681595e-06	0	2.17236990646438e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20001713979675e-05	0	0	0	0	0	0	0	0	0	0	0	1.5490775635408e-05	0	0	0	0	0	0	0	0	0	0	3.72404443800663e-05	0	8.59268294788127e-05	0	0	1.39319011206297e-05	0	0	1.45987626771294e-05	0	0	0	0	2.71619261756484e-05	0	0	0	0	0	3.14520676345694e-05	0.000764558828807913	2.82048311762285e-05	0	2.60335928014749e-05	0.000234604677407905	2.38081478840941e-05	0	2.51661974042407e-05	0	0	0	0	0	1.1716337547137e-05	2.70447105085893e-05	0	0	0.000120782001916804	0	0.000267546230276097	0	0	0	0	0
"686"	"VanHDX_6"	9.20209473138249e-05	1.43029189192603e-05	6.69453791702891e-05	1.74924643258796e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202736973072365	0.000145127670649526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45268807193108e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4185146352497e-06	0	0	1.49105002066169e-05	0	0	5.26256077574247e-05	0	0	0	0	0	0	0	0	0	0	8.76402991721122e-06	0	0	0	0	0	0	0	1.31000269571334e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"687"	"VanHDX_7_clust"	3.680837892553e-05	2.86058378385206e-05	4.26016049265476e-05	3.49849286517592e-05	0.000394147170458414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.12722077431311e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48113139587882e-05	0	0	0	0	1.99972315520994e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77353787061903e-05	0	0	0	7.45525010330847e-06	2.72174632900045e-05	0	5.26256077574247e-05	0	0	0	0	2.44276765892999e-05	0	8.23581248937433e-06	8.56083330929073e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.66475274151806e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
"685"	"VanHDX_3_clust"	1.8404189462765e-05	0	1.21858938964644e-05	1.74924643258796e-05	8.29783516754555e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2563835324763e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.66802593696252e-06	1.31204179176857e-05	3.72848296305853e-05	0	0	0	0	0	0	0	0	0	8.23581248937433e-06	3.42630359605445e-05	0	0	0	0	0	0	0	0	0	8.63651859916341e-06	0	0	4.99617393541898e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
"688"	"VanHFX_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"679"	"VanE_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"681"	"VanGXY_1"	0	0	8.77101750085109e-06	0.000302520145050552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45021200475345e-05	0	7.76441670676601e-05	0	0.00044889613816207	1.54086817135379e-05	0	1.27524507022137e-05	0	0	1.04578470567439e-05	2.37576877524939e-05	0	1.94565653687754e-05	0.000118800766871073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01602398701995e-05	0	0	0	0	3.88398153706501e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56482815819258e-05	1.59470204359203e-05	6.82160802517593e-05	0	0	0	0	0	0	1.27800492609488e-05	0	0	0	1.07444521091304e-05	3.92256097111606e-05	0	0	0	2.99844470283855e-05	0	5.28830172714561e-05	1.76024947261383e-05	0	4.74775717222905e-05	0	0	0	0	1.41368353126249e-05	0	1.50086292796254e-05	0	0	0	1.24468876553377e-05	0	0	0.000143953771022489	0	3.14807832713244e-05	0	0	0	1.58368361621196e-05	7.46501848107112e-05	0	0	0	0	0	0
"680"	"VanG2XY_1"	5.30479674189029e-05	0.000144292837468186	8.77101750085109e-06	0.000705880338451288	0	0	2.19702601143267e-05	0	2.44159560619333e-05	0	2.26544894960841e-05	0	1.75075439609029e-05	7.24079459915713e-05	0	0	4.72631679482556e-05	0	0	0	0	0	0	0	0	0	0	0	0.000183087926769658	0.000115210475355366	0.000281460105620268	0	0.000578577244742223	1.54086817135379e-05	2.28339442476038e-05	1.27524507022137e-05	0	8.85403175407649e-06	1.04578470567439e-05	0.000118788438762469	3.36103601796413e-05	0.000107011109528265	0.000280030379053243	0	2.08923128525629e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.93785423377239e-05	0	2.01602398701995e-05	0	0	0	0	1.94199076853251e-05	0	5.41906014354457e-05	6.98599762624269e-05	2.13459577208378e-05	0	0	0	0	2.88198643572498e-05	0	0	0	0	1.58032841666824e-05	1.38741237330932e-05	0	0	1.60754455314948e-05	0	0	4.78410613077609e-05	2.27386934172531e-05	0	0	0	0	0	5.55626722679613e-05	1.27800492609488e-05	7.80912379790266e-06	0	1.89090506709883e-05	2.14889042182607e-05	5.23008129482142e-05	0	0	0	8.99533410851566e-05	0	2.6441508635728e-05	0.000228832431439798	0	4.74775717222905e-05	0	0	1.02204143857721e-05	0	2.82736706252498e-05	3.49750034710041e-05	0	0	0	4.50795938041728e-05	0	1.88796633672657e-05	0	4.79845903408297e-05	1.20025818332912e-05	7.34551609664235e-05	6.05556604706403e-05	5.33988519524227e-05	0	1.58368361621196e-05	0.000186625462026778	0	0	0	0	0	4.60974097536192e-05
"691"	"VanLXY_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"689"	"VanHMX_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"692"	"VanNXY_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"690"	"VanHOX_1"	0	0	0	0	2.00903059251335e-05	0	2.95273774152472e-05	0	1.64071600846609e-05	0	0	0	0	0	0	0	0	0	0	0	1.96016935863259e-05	0	0	0	0	0	0	0	0	6.45164412085865e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55364245175212e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74412773991567e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27066013970908e-05	0	0	0	0	0	0	0	0	0.00177429227916715	0	0.00240876887583474	0.000688138523113785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"695"	"vanXmurFvanWI_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52378057480565e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.62842316440718e-06	0	0	0	9.4841828833261e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"693"	"vanXmurFvanKWI_1"	0	0	0	0	0	0	0	0	8.44002604087827e-06	0	0	1.04504133586358e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71669232582905e-05	0	0	0	0	0	4.87203279994213e-06	0	2.6852034982343e-05	0	1.87324258827242e-05	1.60993086481205e-05	1.47575985617244e-05	0	0	0	0	0	0	0	0	1.37994613971649e-05	5.46282642219161e-06	0	1.94081405210539e-05	0	0	0	0	5.51251269506617e-06	7.86023549888249e-06	0	0	0	0	0	4.8016796849245e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"694"	"vanXmurFvanKWI_2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99803185879549e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1691515357107e-06	0	0	3.51761164219814e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04994800371136e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
